Area Code,Jan 2020,Feb 2020,Mar 2020,Apr 2020,May 2020,Jun 2020,Jul 2020,Aug 2020,Sep 2020,Oct 2020,Nov 2020,Dec 2020,Jan 2021,Feb 2021,Mar 2021,Apr 2021,May 2021,Jun 2021,Jul 2021,Aug 2021,Sep 2021,Oct 2021,Nov 2021,Dec 2021,Jan 2022,Feb 2022,Mar 2022,Apr 2022,May 2022,Jun 2022,Jul 2022,Aug 2022,Sep 2022,Oct 2022,Nov 2022,Dec 2022,Jan 2023,Feb 2023,Mar 2023,Apr 2023,May 2023,Jun 2023,Jul 2023,Aug 2023,Sep 2023,Oct 2023,Nov 2023,Dec 2023,Jan 2024,Feb 2024
E14000928,34.898,35.184,35.537,35.849,36.161,36.329,36.486,36.708,36.911,37.101,37.405,37.567,37.961,38.265,38.626,23.663,28.375,32.354,35.358,36.766,38.136,39.446,40.852,42.823,43.873,44.663,45.353,46.068,46.755,47.236,47.821,48.396,48.850,49.240,49.565,49.803,50.212,50.420,50.758,50.967,51.322,51.507,47.532,47.764,48.003,52.632,52.950,53.135,53.359,53.611
E14000929,35.007,35.289,36.091,38.590,36.843,37.129,37.464,37.703,38.018,38.290,38.566,38.811,39.168,39.479,39.884,40.277,41.913,43.617,45.695,46.910,47.875,48.823,49.799,51.345,52.239,52.722,53.245,53.750,54.287,54.720,55.077,55.414,55.627,55.988,56.241,56.557,56.773,57.026,57.260,57.471,57.659,57.996,58.144,58.312,58.400,58.657,58.897,59.010,59.224,59.415
E14000930,17.026,17.429,17.603,17.993,18.258,18.532,18.662,18.763,18.832,18.883,19.097,18.545,18.686,18.864,19.054,19.294,20.481,22.912,24.281,25.536,26.618,27.678,28.715,30.205,31.186,31.816,32.351,30.339,30.968,31.775,32.412,32.883,33.221,33.599,33.396,33.646,34.038,34.274,34.565,34.912,35.154,35.298,34.057,34.235,33.664,33.929,34.895,35.209,35.672,35.996
E14000931,30.104,30.479,30.627,30.831,30.975,31.048,31.078,31.497,31.831,31.991,32.465,33.717,34.170,34.472,34.680,35.031,36.953,39.260,41.064,42.322,43.388,44.377,45.521,45.183,46.359,46.917,47.487,48.179,48.770,49.250,49.633,49.901,50.044,50.350,50.465,50.773,51.041,51.248,51.388,51.525,51.689,51.867,51.926,51.958,31.811,31.873,52.286,52.345,52.529,52.764
E14000932,38.821,39.110,39.500,39.877,40.166,40.468,40.605,40.633,40.723,40.781,41.093,41.180,41.330,41.502,41.664,41.925,43.146,45.044,45.953,46.866,47.554,48.300,49.143,50.379,51.053,51.588,52.136,52.566,52.977,53.378,53.694,49.781,54.265,54.538,54.709,54.826,54.988,55.212,55.360,49.069,49.524,49.861,50.232,50.503,50.901,51.428,51.658,51.904,52.363,52.603
E14000933,20.185,20.474,21.162,21.886,22.276,22.503,22.621,22.699,22.938,23.070,23.211,23.308,23.452,23.721,23.919,24.181,26.083,28.127,30.248,31.628,32.732,33.705,34.815,34.925,32.487,33.816,34.982,35.840,36.612,37.183,37.691,38.130,38.493,38.817,38.991,39.306,39.539,39.782,40.033,40.242,40.525,40.743,40.944,41.199,41.437,41.671,41.947,42.196,42.561,42.893
E14000934,32.731,31.572,31.965,33.007,34.060,34.646,34.771,34.942,35.064,35.228,35.387,35.576,35.755,36.040,36.354,36.599,38.399,40.540,42.917,44.157,45.272,46.200,47.275,48.900,49.721,50.280,50.986,51.456,52.274,52.607,53.084,53.304,53.426,53.568,53.981,54.060,54.343,54.507,54.715,59.817,54.403,54.626,50.319,50.515,51.162,52.178,52.574,52.784,53.071,53.299
E14000935,43.249,43.323,43.763,43.918,44.121,44.291,44.424,44.576,44.783,45.006,45.365,45.816,46.278,46.663,47.171,47.738,49.161,50.773,52.427,53.629,54.598,55.468,56.344,57.869,58.687,59.047,59.502,59.980,60.588,61.034,61.409,61.784,61.936,62.232,62.506,62.655,62.924,63.017,63.319,63.614,63.950,64.069,64.308,64.480,64.620,64.788,64.883,65.006,65.267,65.582
E14000936,22.911,23.364,23.933,24.239,24.636,24.863,25.363,26.047,26.716,27.088,27.433,27.685,28.104,28.439,28.883,29.209,31.258,33.238,35.217,36.497,37.581,38.668,39.815,41.734,42.883,43.527,44.140,44.723,45.347,45.844,46.286,46.727,47.194,47.581,47.821,48.197,48.510,48.896,49.264,49.612,49.921,50.232,50.481,50.759,51.034,51.336,51.668,51.855,52.069,52.475
E14000937,29.155,29.336,29.653,29.921,30.094,30.176,30.223,30.375,30.513,30.695,30.843,30.944,31.143,31.394,31.617,32.013,33.769,35.769,37.773,38.939,39.892,40.836,41.858,43.778,44.547,45.076,45.720,46.209,46.759,47.046,47.372,47.518,47.539,47.822,48.041,48.147,48.432,48.822,49.150,49.391,47.233,47.247,47.249,48.058,48.187,48.513,48.766,48.898,49.101,49.325
E14000938,22.087,22.529,24.547,25.233,25.689,25.030,25.179,25.566,25.959,26.323,26.782,27.121,27.460,27.803,28.098,28.446,30.024,31.537,32.824,34.014,35.157,36.048,37.090,39.033,39.930,40.438,41.042,41.654,42.131,42.581,42.993,43.267,43.600,43.923,44.184,44.361,44.718,45.000,45.288,45.513,45.720,45.908,40.756,40.904,41.030,46.754,47.079,47.388,47.743,47.986
E14000939,39.710,39.979,40.861,41.936,42.320,42.668,42.913,43.160,43.376,43.640,43.874,44.179,44.492,44.677,45.085,45.447,46.526,48.054,49.280,50.100,50.738,51.528,52.348,53.698,54.413,54.879,55.256,55.577,56.175,56.353,56.921,57.211,42.304,51.663,54.464,54.804,46.118,49.035,49.119,49.691,50.190,50.669,51.028,51.343,51.694,49.657,50.561,50.983,51.363,48.474
E14000940,30.706,30.951,31.291,31.727,31.930,32.029,32.171,32.345,32.546,32.783,32.969,33.142,33.314,33.450,33.732,34.061,36.175,38.164,40.343,41.699,42.993,43.998,45.048,47.040,47.905,48.409,48.939,49.617,50.156,50.713,51.075,51.470,51.838,52.375,52.545,52.735,53.013,53.200,53.491,53.755,54.017,54.215,54.333,54.486,54.612,54.802,54.951,55.074,55.316,55.572
E14000941,33.127,33.282,33.495,33.707,33.936,34.081,34.233,34.336,34.572,34.780,34.878,35.062,35.297,35.488,35.664,35.815,37.182,38.756,40.744,41.859,42.679,43.476,44.426,46.140,46.944,47.437,47.863,48.419,48.882,49.195,49.472,49.672,49.814,46.310,46.804,47.047,47.377,47.582,47.880,48.293,45.197,46.428,46.807,47.112,47.340,47.684,47.925,48.079,48.355,48.601
E14000942,37.030,37.426,38.237,38.977,39.264,39.504,39.711,39.786,39.986,39.927,40.219,40.420,40.735,40.901,41.244,41.527,43.065,45.284,47.750,49.139,50.274,51.270,52.250,54.479,55.293,55.775,56.279,56.840,57.274,57.655,58.001,58.209,58.648,58.659,60.584,60.797,61.002,61.168,61.409,61.558,61.751,61.986,62.162,62.223,62.392,62.610,62.850,62.993,63.202,63.490
E14000943,34.786,35.088,35.729,36.006,36.257,36.509,36.762,37.125,37.535,37.460,37.822,38.000,38.449,38.857,39.201,39.754,41.350,43.642,44.915,46.212,47.363,48.231,49.090,50.601,51.616,52.040,52.472,53.051,53.556,53.963,54.378,54.704,55.322,55.448,55.493,55.696,55.962,56.024,56.318,56.512,56.709,56.700,56.911,57.127,57.239,57.421,57.364,57.520,57.868,58.055
E14000944,27.997,28.440,28.860,29.230,29.675,29.917,30.088,30.281,30.435,30.486,30.621,30.736,30.908,31.056,31.221,31.475,32.707,34.482,35.641,36.755,37.676,38.376,39.291,41.053,41.935,42.353,42.735,43.251,43.689,44.046,44.382,44.632,44.818,45.045,45.142,45.217,45.429,45.589,45.762,45.903,46.065,46.268,46.478,46.614,46.709,46.898,47.000,47.135,47.267,47.348
E14000945,22.114,22.464,22.956,23.289,23.502,23.612,23.849,24.119,24.249,24.284,24.470,24.512,24.739,21.686,25.087,25.553,27.640,30.428,32.119,33.650,34.932,36.137,37.5,39.985,40.994,41.567,42.029,42.451,43.077,43.497,43.836,44.222,44.526,44.783,44.873,45.079,45.299,45.518,45.670,45.831,46.017,46.036,46.233,46.353,46.460,46.642,46.781,46.936,47.223,47.487
E14000946,20.502,20.587,21.006,21.613,22.017,22.176,22.360,22.498,22.686,22.861,23.035,23.198,23.389,23.633,23.909,24.209,25.562,27.145,26.820,28.290,29.412,30.374,28.547,30.841,31.863,32.603,33.218,33.827,34.450,34.730,35.388,35.819,43.442,44.035,44.441,44.829,45.626,46.201,46.791,47.197,47.900,48.278,48.723,49.060,49.351,49.860,49.986,50.307,50.730,51.028
E14000947,15.316,15.620,16.094,16.321,16.514,16.703,16.860,16.936,17.164,17.332,17.481,17.668,17.840,18.057,18.360,18.733,21.024,24.433,26.141,27.984,29.583,30.841,32.052,34.383,35.422,36.088,36.734,37.350,43.431,39.085,39.621,39.912,40.183,40.474,40.612,40.827,41.006,41.149,41.463,41.641,41.789,39.378,39.771,40.140,40.432,40.823,41.266,41.468,41.908,42.664
E14000948,29.893,30.242,30.656,30.849,31.056,31.187,31.375,31.576,31.850,32.026,32.403,32.618,32.870,33.091,33.405,33.664,35.229,37.512,38.773,39.818,40.764,41.541,42.529,43.925,44.676,45.204,45.704,46.146,46.557,46.867,47.217,47.010,47.709,48.107,48.316,48.467,48.643,48.848,49.029,49.253,49.408,47.022,47.243,47.474,47.650,47.849,47.849,47.994,48.257,48.377
E14000949,47.619,48.018,48.287,48.419,48.607,48.767,49.001,49.207,49.566,49.798,50.014,50.211,50.505,50.832,51.344,51.570,52.531,53.677,55.134,56.077,56.962,57.621,58.316,59.268,59.909,60.264,60.682,60.990,61.336,61.662,61.869,61.979,62.222,62.332,62.399,62.452,62.633,62.792,62.794,62.822,62.860,62.989,63.078,63.187,63.195,63.276,63.397,63.437,63.543,63.647
E14000950,27.713,26.746,28.062,28.477,30.130,30.889,31.287,31.651,32.167,32.654,33.410,33.881,34.555,35.108,35.656,36.216,38.199,40.055,42.107,43.171,44.240,45.209,46.235,48.130,49.100,49.726,50.294,50.906,51.439,51.889,52.320,52.734,53.046,53.412,53.514,53.754,53.997,54.145,54.424,54.672,54.956,55.189,55.512,55.760,55.890,56.349,56.803,57.008,57.269,57.513
E14000951,26.708,26.932,27.408,27.738,28.217,28.226,28.311,28.433,28.688,28.841,29.186,29.346,29.546,29.846,30.201,31.003,34.553,39.441,41.760,42.685,44.066,45.392,46.801,48.716,49.703,50.259,50.916,51.508,51.982,52.426,52.093,52.522,52.759,53.104,53.257,53.384,53.653,53.851,54.082,54.320,55.241,55.490,55.789,55.991,55.976,56.227,56.379,56.537,56.839,57.186
E14000952,21.410,21.625,21.863,22.194,22.547,22.808,23.128,23.303,23.555,23.787,23.969,24.125,24.392,24.670,24.987,25.320,26.804,28.496,30.409,31.568,32.632,33.577,34.640,36.228,37.153,37.703,38.237,38.750,39.253,39.637,40.012,40.253,40.520,40.772,40.940,41.128,41.429,41.588,39.542,40.121,40.574,38.643,39.390,39.816,40.176,40.587,40.944,41.159,41.466,41.868
E14000953,32.779,33.174,33.619,33.942,34.272,34.554,34.858,35.127,35.483,35.511,36.261,36.531,37.007,37.452,38.107,38.778,39.506,43.911,45.653,47.090,48.311,49.322,50.537,52.370,53.287,53.845,54.501,54.931,55.449,55.887,56.439,56.721,56.948,57.187,57.334,57.425,57.717,57.905,58.225,58.410,58.598,58.873,59.104,59.343,59.462,59.855,59.988,60.173,60.435,60.497
E14000954,36.959,37.386,38.019,38.149,38.449,38.592,38.791,38.993,39.192,39.410,39.610,39.876,40.041,40.292,40.646,40.883,40.726,42.351,44.045,45.112,46.099,47.019,47.980,49.457,50.338,50.872,51.414,52.031,52.500,52.977,53.412,53.805,54.081,54.384,54.565,54.650,54.853,55.054,55.312,55.473,55.601,55.878,55.979,56.100,56.217,56.449,56.752,56.891,57.146,57.481
E14000955,14.865,17.540,18.484,19.274,19.852,20.214,20.533,20.861,21.280,21.689,22.264,22.797,23.653,24.443,25.220,25.933,28.121,31.581,33.701,35.492,36.727,38.762,37.407,39.734,40.956,41.654,42.351,42.982,43.634,44.053,44.349,44.848,45.176,45.378,45.606,45.772,47.139,45.958,46.461,47.515,47.926,48.206,48.452,48.612,48.822,49.037,50.256,48.183,48.557,48.906
E14000956,20.343,21.078,22.174,22.982,23.519,23.854,24.107,24.319,24.608,24.667,24.863,25.158,25.531,25.947,26.378,27.038,28.707,31.573,33.355,35.080,36.642,37.571,38.251,40.099,41.066,41.644,42.197,42.766,43.229,43.563,43.919,44.119,44.483,44.688,44.016,44.079,44.379,44.612,44.852,44.982,45.199,45.388,45.406,45.461,45.609,45.517,45.110,45.190,45.410,45.642
E14000957,33.944,34.732,36.149,33.910,34.327,34.523,34.732,34.879,35.153,35.690,35.933,36.125,36.343,36.642,37.068,37.427,39.177,41.347,43.814,45.119,46.384,47.530,48.721,50.667,51.750,52.463,53.354,54.034,54.787,55.382,55.935,56.301,56.538,55.148,57.324,57.751,58.257,58.545,58.860,59.115,59.448,59.594,59.698,59.861,59.989,60.091,60.280,60.461,60.696,60.918
E14000958,33.246,33.476,34.029,34.312,34.571,34.674,34.761,34.920,35.152,35.211,35.452,35.572,35.775,36.081,36.458,37.413,39.283,41.373,42.432,43.524,44.614,45.422,46.515,46.214,47.068,47.549,48.057,48.510,48.931,49.299,49.638,49.890,50.155,50.425,50.641,50.752,50.974,51.068,51.319,51.465,51.627,51.783,51.992,52.207,52.313,52.519,52.559,52.641,52.737,52.784
E14000959,36.337,36.473,32.716,32.827,32.967,33.177,33.352,33.615,33.874,33.961,34.232,34.346,34.392,34.582,34.832,35.077,36.889,39.906,41.480,42.819,43.847,44.718,45.744,47.513,48.299,48.727,49.167,49.545,50.001,50.527,50.942,51.234,51.431,51.605,51.679,51.659,51.797,51.810,52.003,52.106,52.105,52.134,43.781,44.042,44.373,53.288,53.405,53.570,53.663,53.877
E14000960,35.061,35.395,35.685,35.843,36.078,36.239,36.339,36.419,36.627,36.821,37.016,37.192,37.291,37.479,37.737,38.157,40.654,45.198,47.079,48.505,49.427,50.518,51.589,53.405,54.266,54.719,55.321,55.700,56.252,55.282,55.773,56.135,56.204,56.438,56.469,56.629,56.671,56.700,56.788,56.982,57.160,57.236,57.269,57.402,57.634,58.140,58.224,58.481,58.759,58.924
E14000961,18.419,18.749,25.606,20.545,20.635,18.074,18.171,16.302,16.431,16.862,17.193,17.395,17.846,18.159,18.482,18.777,20.226,21.839,20.085,21.815,23.378,24.598,25.928,28.034,29.007,29.659,30.340,31.000,31.718,32.210,32.728,33.149,33.596,34.099,34.308,34.499,34.868,35.225,35.842,36.385,36.839,37.216,37.617,37.984,38.382,38.981,39.611,40.152,40.916,41.405
E14000962,32.749,32.912,33.317,33.877,34.238,34.602,32.375,32.761,33.087,33.218,33.563,33.738,34.012,34.197,34.467,34.874,36.451,38.665,40.245,41.523,42.638,43.528,44.302,45.851,46.748,47.119,47.507,47.955,43.140,43.880,44.432,45.378,46.001,46.552,46.859,47.127,47.331,47.556,47.725,47.905,48.175,48.306,48.432,48.558,48.722,49.064,49.269,49.472,49.796,49.999
E14000963,30.964,31.354,31.792,32.139,32.383,32.514,32.574,32.755,32.926,32.976,33.145,33.232,33.391,33.661,33.858,34.096,35.563,37.785,39.018,40.110,41.039,41.780,42.589,44.084,44.944,45.419,46.167,45.697,46.691,45.781,46.251,46.528,46.813,47.075,47.205,47.269,47.497,47.666,47.774,47.886,48.025,48.103,48.194,48.342,48.433,48.776,48.885,48.983,49.146,48.357
E14000964,10.738,9.473,26.587,17.227,13.523,11.175,12.031,12.443,12.085,11.411,11.876,12.249,11.549,8.622,9.737,10.394,11.765,14.157,15.611,16.925,18.134,19.260,20.624,22.740,23.898,24.603,25.321,25.927,26.547,26.988,27.487,28.013,28.390,28.839,29.115,29.282,29.562,29.739,29.887,30.064,30.313,30.476,30.703,30.947,31.122,31.530,31.845,32.140,32.447,32.800
E14000965,28.590,28.852,29.120,29.218,29.340,29.428,29.549,29.690,29.821,29.884,30.126,30.226,30.419,30.783,31.186,31.572,33.601,36.137,37.619,39.000,40.181,41.160,42.248,44.089,44.974,45.402,45.812,46.307,46.811,47.134,47.521,47.787,48.024,48.211,48.349,48.472,48.660,48.834,48.979,49.170,49.272,49.462,49.499,49.741,49.805,50.055,50.278,50.470,50.773,51.048
E14000966,24.817,24.946,25.098,25.183,25.276,25.307,25.370,25.405,25.449,25.573,25.885,25.984,26.119,26.257,26.340,26.597,28.342,30.621,31.857,33.241,34.445,35.482,36.640,38.919,39.809,40.402,40.937,41.544,42.054,42.397,42.840,43.168,43.423,43.719,43.906,44.046,44.276,44.602,44.879,45.168,45.303,45.415,45.601,45.787,45.837,46.043,46.226,46.355,46.591,46.755
E14000967,38.274,38.651,39.086,39.516,39.861,40.080,40.286,40.681,40.915,41.045,41.249,41.435,41.637,41.869,42.091,42.381,43.956,46.031,47.252,48.242,49.125,49.898,50.665,45.348,46.080,46.631,47.101,47.542,48.018,48.343,48.631,48.898,49.161,49.379,49.629,49.792,49.920,49.971,50.265,50.589,50.820,51.062,51.108,51.241,51.286,51.522,51.549,51.519,51.750,51.816
E14000968,30.590,30.763,30.912,31.027,31.188,31.283,31.306,31.417,31.582,31.725,31.869,31.981,32.241,32.522,32.769,34.769,33.871,35.738,38.006,39.453,40.456,41.385,42.408,44.125,45.068,45.567,46.133,46.636,47.123,47.509,47.892,54.822,46.651,46.987,46.108,46.234,46.350,46.520,46.762,46.809,47.074,46.980,47.185,47.340,47.551,48.001,48.470,48.735,49.116,49.437
E14000969,27.201,27.499,29.396,34.234,35.326,35.731,35.847,35.966,36.060,36.339,36.764,36.908,36.447,36.587,36.825,37.026,38.436,40.468,41.697,42.799,43.726,44.474,45.340,46.910,47.579,47.929,48.271,48.771,49.303,49.782,50.140,50.386,50.775,49.362,49.678,49.909,50.241,50.476,50.734,50.934,50.993,51.273,51.452,51.988,52.224,52.581,52.934,52.344,52.791,53.204
E14000970,30.347,30.988,31.815,33.303,33.805,34.192,34.505,34.772,35.078,35.339,35.589,35.851,36.164,36.461,36.888,37.162,38.467,39.971,41.691,42.729,43.716,42.000,44.079,46.264,47.637,48.403,49.130,49.849,50.395,50.817,51.313,51.756,51.985,52.230,52.359,52.601,52.788,52.942,53.274,53.241,53.509,53.754,52.495,54.192,54.337,54.607,54.730,54.863,55.151,55.412
E14000971,34.154,34.741,35.361,35.630,35.766,35.895,35.971,36.038,36.216,36.465,36.719,36.880,37.162,37.275,37.584,37.954,39.531,41.194,43.173,44.430,45.629,46.479,47.552,49.127,49.972,50.473,50.877,51.331,51.835,44.726,47.396,48.583,49.189,49.548,49.664,49.992,50.410,50.631,50.838,51.036,51.422,51.689,51.828,52.069,52.378,52.341,52.235,52.465,52.678,52.607
E14000972,24.410,24.635,24.786,24.888,25.815,25.982,26.001,26.001,26.205,25.202,25.389,25.412,25.524,25.703,25.796,26.023,27.624,27.953,29.350,30.525,31.569,32.382,33.519,35.528,36.627,37.330,37.721,38.130,38.751,39.096,37.996,38.256,38.555,38.796,38.918,39.021,39.153,39.141,39.426,39.656,39.740,39.819,39.880,39.942,40.131,40.264,40.399,40.517,40.741,40.912
E14000973,16.358,16.593,17.314,17.487,17.705,17.943,18.043,18.174,18.348,18.370,18.495,18.613,18.801,18.964,19.187,19.478,21.141,23.118,24.650,25.985,27.200,28.135,29.144,31.435,32.481,33.030,33.531,34.093,34.659,35.060,35.496,35.834,34.647,35.048,35.146,35.302,35.535,35.752,36.069,36.333,36.232,36.396,36.616,36.715,36.808,37.004,37.050,37.240,37.424,37.544
E14000974,28.105,28.331,28.824,29.149,29.322,29.469,29.539,29.630,29.844,29.920,30.090,30.172,30.259,30.374,30.583,30.854,32.291,34.238,35.445,36.569,37.536,38.378,39.269,41.314,42.263,42.756,43.216,43.705,44.608,45.013,45.427,45.634,45.956,46.129,46.319,45.967,46.111,46.258,46.453,46.574,46.622,46.686,46.729,46.794,47.024,47.409,47.491,47.682,47.924,48.203
E14000975,33.574,33.789,33.953,34.463,34.776,34.919,35.038,35.045,35.133,35.137,35.201,35.313,35.520,35.715,36.021,36.416,38.227,40.935,42.334,43.603,44.798,45.875,46.891,48.925,49.721,50.225,50.773,51.312,51.803,52.208,52.629,52.997,53.212,53.525,53.714,53.840,54.020,54.172,54.328,54.520,54.692,54.895,55.098,55.121,55.188,55.510,55.627,55.773,55.981,56.178
E14000976,41.148,41.251,41.320,41.290,41.372,41.325,41.304,41.287,41.315,41.371,41.454,41.492,41.493,41.573,41.641,41.746,42.570,43.849,44.624,45.341,45.967,46.438,47.180,48.760,49.408,49.695,50.013,50.325,50.649,50.821,51.149,51.387,51.534,51.825,52.019,52.145,52.375,52.505,52.753,53.070,53.410,53.480,53.648,53.757,53.794,54.043,54.082,54.134,54.341,54.473
E14000977,32.937,33.139,33.393,33.512,33.647,33.759,33.849,33.995,34.426,34.590,35.252,35.461,35.797,36.185,36.744,37.263,39.862,42.788,44.142,45.445,46.549,47.613,48.832,50.545,51.456,52.055,52.618,53.200,53.698,54.039,54.476,54.788,55.026,55.435,55.652,55.923,56.216,56.530,56.842,57.079,57.314,57.687,57.795,57.945,51.177,51.767,59.133,59.206,59.410,59.621
E14000978,34.939,35.229,35.097,35.022,35.475,35.961,36.289,36.544,37.033,35.494,35.661,35.633,35.823,36.167,36.108,36.341,37.853,41.169,42.720,44.239,45.092,45.920,46.708,48.260,48.909,49.327,49.725,50.098,50.328,50.324,50.578,50.652,50.729,50.768,50.595,50.528,50.505,50.336,50.233,50.148,50.236,50.209,50.142,50.053,50.008,50.005,49.984,49.983,50.076,50.127
E14000979,18.306,18.696,19.223,19.695,20.000,20.308,20.496,20.660,20.810,20.892,21.077,21.131,21.342,21.415,21.523,21.893,23.105,26.139,26.822,28.508,30.011,31.265,32.464,34.580,35.522,36.025,36.608,37.064,37.820,38.255,38.648,39.098,39.317,39.480,39.713,39.839,39.993,40.167,40.335,40.523,40.656,40.853,36.032,36.019,36.112,41.435,41.489,41.598,41.796,42.010
E14000980,26.731,27.130,27.676,27.958,28.288,28.573,28.805,29.140,29.471,29.353,29.776,30.069,30.464,30.753,31.147,31.535,33.389,35.748,37.865,39.331,40.530,41.612,42.746,44.733,45.653,46.297,46.860,47.516,48.129,48.719,48.706,48.776,49.125,49.319,49.569,49.825,50.089,48.029,48.540,48.984,49.387,49.710,49.919,50.170,50.398,53.128,50.783,50.987,51.351,51.646
E14000981,25.927,25.615,26.209,26.674,26.818,27.026,27.256,27.400,27.738,28.061,28.282,28.637,29.163,29.674,30.115,30.638,32.650,34.687,37.323,38.645,39.644,40.663,41.702,43.636,44.548,45.238,45.858,46.486,43.750,44.799,45.410,45.945,46.411,46.761,46.937,47.326,47.671,48.062,48.304,48.689,49.012,49.280,49.498,49.797,50.053,50.455,50.909,51.155,51.453,51.891
E14000982,28.786,29.010,29.661,29.946,29.286,29.438,29.489,29.590,29.873,30.055,30.355,30.421,30.592,30.724,30.910,31.268,32.718,34.778,36.086,37.487,38.610,39.516,40.355,42.039,43.153,43.865,44.373,44.810,45.370,45.787,46.198,46.562,46.837,47.131,47.271,47.255,47.415,47.637,47.798,47.839,48.029,48.222,48.267,48.311,43.773,43.858,48.559,48.496,48.597,48.739
E14000983,28.673,29.125,29.653,30.176,30.620,30.886,31.196,31.512,31.972,32.122,32.617,32.877,33.133,33.458,33.933,34.517,37.078,41.130,42.912,44.480,45.807,46.934,48.215,50.048,50.854,51.434,52.126,52.706,53.405,53.913,54.501,55.037,55.473,55.966,56.416,56.652,57.080,57.226,57.648,57.996,58.263,58.496,58.801,58.010,58.083,58.452,58.526,58.593,58.715,58.857
E14000984,33.559,33.837,34.109,34.084,34.455,34.550,34.629,34.723,34.828,34.833,35.017,35.194,35.319,35.356,35.688,36.075,37.903,40.898,42.606,44.243,45.266,46.296,47.643,49.394,50.090,50.673,51.230,51.824,52.414,52.881,53.519,53.926,54.257,54.778,55.000,55.311,55.697,55.973,56.319,56.719,57.036,57.501,57.819,57.991,58.014,58.359,58.349,58.632,58.695,58.943
E14000985,35.909,35.980,36.048,36.206,36.416,36.531,36.569,36.659,36.784,37.330,37.655,37.972,38.322,38.600,38.859,39.150,40.916,43.100,45.345,46.586,47.892,48.998,50.400,52.287,53.270,53.918,54.522,55.207,55.805,51.552,55.265,55.798,56.120,56.462,56.722,56.971,57.084,57.378,57.651,57.940,58.219,58.523,49.980,50.180,50.329,59.520,59.633,59.751,59.888,60.074
E14000986,25.320,25.546,25.689,25.738,25.838,25.903,25.936,25.997,26.207,26.280,26.404,26.525,26.644,26.795,27.025,27.337,29.203,32.016,33.546,34.810,36.254,35.726,36.801,39.213,40.226,40.617,41.075,41.525,42.031,42.396,42.660,42.841,43.089,42.949,43.185,43.303,43.556,43.623,43.718,43.867,43.973,44.077,44.222,44.348,44.441,44.663,44.828,45.039,45.247,45.466
E14000987,36.720,37.028,37.680,38.121,38.344,39.785,37.520,33.813,34.671,35.005,36.695,37.055,37.400,38.178,39.036,39.705,42.381,46.075,47.911,49.477,50.510,51.658,52.998,54.682,55.353,56.014,56.549,57.023,57.456,57.729,58.163,58.302,58.680,58.801,59.030,59.330,59.399,59.476,59.542,59.693,59.870,60.014,60.180,60.264,60.231,60.411,60.475,60.630,60.756,60.995
E14000988,29.480,29.695,30.075,30.826,31.351,31.621,31.810,31.947,32.122,32.207,32.437,32.552,32.820,33.109,33.411,33.731,35.076,37.197,38.328,39.646,40.671,41.659,42.828,44.434,45.206,45.717,46.276,46.774,47.314,47.620,48.047,48.163,48.583,48.944,49.260,49.400,49.905,50.204,50.425,50.473,50.805,51.038,51.312,51.570,51.775,52.086,52.198,52.348,52.814,53.104
E14000989,18.582,18.657,18.810,18.879,19.023,19.074,19.131,19.193,19.330,19.449,19.888,20.094,20.499,20.840,21.198,21.635,23.299,25.524,26.935,28.303,29.413,30.297,31.301,33.146,34.132,34.704,35.258,35.821,36.341,36.753,37.209,37.634,37.921,38.322,38.486,38.593,38.863,38.967,39.178,39.507,39.741,39.980,40.283,40.492,34.722,34.993,41.146,41.335,41.494,41.817
E14000990,35.090,35.526,36.162,36.543,36.937,37.213,37.527,38.061,38.404,38.636,39.054,39.147,39.518,39.746,40.120,40.437,42.022,43.667,45.453,46.538,47.499,48.428,49.472,51.267,52.025,52.498,53.187,53.619,54.187,54.499,54.882,55.253,55.700,47.932,41.918,44.813,49.498,51.468,52.047,52.522,52.798,53.593,53.858,54.289,54.600,54.781,55.326,55.512,55.819,56.087
E14000991,31.701,31.877,32.180,33.425,32.211,32.306,32.449,32.579,32.726,32.910,33.096,33.306,33.491,33.692,34.032,34.349,36.536,39.216,41.389,42.925,44.039,45.035,46.229,48.264,49.175,49.721,50.222,50.670,51.163,51.532,51.906,52.186,52.357,52.590,52.773,52.881,54.800,52.769,53.027,53.254,53.367,53.586,51.424,51.509,51.615,54.205,54.530,54.661,54.883,55.114
E14000992,31.518,31.645,31.778,31.776,31.849,31.942,31.970,31.968,32.064,32.007,32.110,32.129,32.333,32.558,32.782,33.052,34.687,36.711,38.071,39.183,40.264,41.217,42.267,43.996,44.883,45.337,45.753,46.266,46.758,47.031,47.365,47.623,47.599,47.701,47.874,47.928,48.217,48.301,48.493,48.717,48.870,49.038,49.147,49.428,50.220,50.495,50.791,50.942,51.154,51.428
E14000993,28.046,28.302,28.765,29.191,29.573,29.766,29.955,30.186,30.474,30.646,31.052,31.274,31.660,31.877,32.226,32.488,34.376,36.285,37.853,39.029,39.893,40.820,41.892,44.119,44.968,41.272,35.350,38.386,39.714,40.486,39.342,40.338,35.699,37.937,37.299,38.320,37.479,38.546,39.190,39.787,40.360,40.847,41.221,41.715,42.212,42.788,43.185,43.458,43.984,44.376
