ONSConstID,ConstituencyName,RegionName,1995-12-31,1996-03-31,1996-06-30,1996-09-30,1996-12-31,1997-03-31,1997-06-30,1997-09-30,1997-12-31,1998-03-31,1998-06-30,1998-09-30,1998-12-31,1999-03-31,1999-06-30,1999-09-30,1999-12-31,2000-03-31,2000-06-30,2000-09-30,2000-12-31,2001-03-31,2001-06-30,2001-09-30,2001-12-31,2002-03-31,2002-06-30,2002-09-30,2002-12-31,2003-03-31,2003-06-30,2003-09-30,2003-12-31,2004-03-31,2004-06-30,2004-09-30,2004-12-31,2005-03-31,2005-06-30,2005-09-30,2005-12-31,2006-03-31,2006-06-30,2006-09-30,2006-12-31,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-04-01,2018-06-01,2018-09-01,2018-12-01,2019-03-01,2019-06-01,2019-09-01,2019-12-01,2020-03-01,2020-06-01,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01
E14000797,Loughborough,East Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5789,6.7433,6.7434,6.8421,6.7434,6.9071,7.0724,7.2368,7.6168,7.6316,7.6077,7.5987,7.5658,7.7303,8.0592,8.2237,8.3882
E14000798,Louth and Horncastle,East Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7578,6.8359,6.9141,7.0312,7.0312,7.0312,7.0312,7.2266,7.5,7.8125,8.0078,8.0859,8.1738,8.0957,8.3008,8.5938,8.7891
E14000799,Ludlow,West Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1429,7.2063,7.3016,7.4603,7.6508,7.7778,7.7778,8.1905,8.7302,8.9841,8.7302,8.5794,8.3643,7.9365,8.5698,8.8889,8.8889
E14000800,Luton North,East of England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0495,7.8947,7.8947,8.0495,8.1269,8.1734,8.1269,8.1656,8.2043,8.5604,8.6687,8.8235,8.8545,8.9783,9.4892,9.7523,9.9071
E14000801,Luton South,East of England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3898,8.1475,8.1356,8.1695,8.2373,8.4122,8.4746,8.9322,9.1525,9.4915,9.322,9.3559,9.4915,9.322,9.7373,10.0,10.1695
E14000802,Macclesfield,North West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3375,7.3955,7.4303,7.6161,7.7384,7.6471,7.7399,8.2353,8.8235,9.1331,9.0093,8.9621,8.5759,8.4365,8.8235,8.9783,8.9009
E14000803,Maidenhead,South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8959,10.7143,10.6538,10.8959,11.0412,11.2591,11.4044,11.5254,11.9855,12.1065,12.0339,12.1065,12.1065,12.1065,12.7119,12.8596,12.954
E14000804,Maidstone and The Weald,South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,10.0917,10.3333,10.3333,10.3333,10.1667,10.3333,10.8333,11.1667,11.25,11.3333,11.1667,11.0,11.3833,11.6667,11.6667
E14000805,Makerfield,North West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4279,4.5031,4.5695,4.6358,4.702,4.6358,4.6606,4.7351,4.8674,4.9669,5.1985,5.298,5.298,5.3642,5.4636,5.6291,5.6291
E14000806,Maldon,East of England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3293,10.479,10.1796,10.1796,10.1796,10.0299,10.1796,10.591,10.8466,11.1289,11.2275,11.2874,11.2275,11.2275,11.6766,11.8263,11.9752
E14000807,Manchester Central,North West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2057,6.383,6.5603,6.5603,6.9326,7.1432,7.4468,7.9634,7.9152,8.0044,7.9787,8.156,8.422,8.4131,8.6847,8.3333,7.8014
E14000808,"Manchester, Gorton",North West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2083,5.3819,5.5538,5.625,5.7292,5.7292,5.816,5.9028,6.0764,6.4236,6.4236,6.441,6.4236,6.4236,6.7708,7.066,7.2917
E14000809,"Manchester, Withington",North West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9094,8.8255,8.8255,8.8591,8.7919,8.8591,9.2282,9.6644,9.8993,10.0671,10.0671,10.0671,9.7987,9.7315,10.1678,10.906,10.906
E14000810,Mansfield,East Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3077,5.3846,5.6154,5.7692,5.7692,5.7692,5.7692,5.846,5.9807,6.346,6.5,6.5385,6.5385,6.5481,6.7115,6.7308,6.8075
E14000811,Meon Valley,South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5281,10.5611,10.7591,10.7261,10.7261,10.7261,10.8911,11.5512,11.7822,12.0462,12.0462,12.0462,12.1287,12.1122,12.3762,12.5413,12.5413
E14000812,Meriden,West Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1667,9.0,9.1667,9.3317,9.5667,9.8333,10.3333,11.0,11.5,12.0,11.6667,11.4083,11.0187,10.3325,11.1667,11.3333,11.3333
E14000813,Mid Bedfordshire,East of England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2437,9.3836,9.3838,9.2997,9.2437,9.2437,9.3838,9.6639,9.8739,10.1541,10.112,10.2241,10.2241,10.3641,10.7843,10.9244,11.0924
E14000814,Mid Derbyshire,East Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.305,5.5703,5.5703,5.5703,5.7029,5.7029,5.7958,5.9682,6.2069,6.2798,6.3659,6.2334,6.2334,6.366,6.6174,6.8966,7.0292
E14000815,Mid Dorset and North Poole,South West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.71,11.8216,11.8959,12.0818,12.3234,12.1933,12.4535,12.6394,13.0112,13.3829,13.2807,13.3829,13.5688,13.7546,14.3123,14.777,14.684
E14000816,Mid Norfolk,East of England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4532,8.4531,8.3633,8.4531,8.4532,8.4532,8.705,8.9926,9.1727,9.5863,9.5324,9.5683,9.5683,9.5324,9.7122,10.0719,9.964
E14000817,Mid Sussex,South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5858,11.8123,11.9725,11.9741,11.8123,11.5049,11.5858,11.9741,12.5,12.7832,12.6214,12.7079,12.7832,12.9434,13.4304,13.5275,13.4304
E14000818,Mid Worcestershire,West Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3972,9.5745,9.5035,9.5736,9.5745,9.5035,9.7518,10.1773,10.461,10.6383,10.6365,10.461,10.3546,10.2482,10.6738,10.8156,11.055
E14000819,Middlesbrough,North East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3135,4.3137,4.4312,4.5098,4.5489,4.4118,4.3137,4.2254,4.3725,4.4706,4.4706,4.5098,4.4989,4.4704,4.4704,4.3824,4.4137
E14000820,Middlesbrough South and East Cleveland,North East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3024,5.2027,5.2348,5.2703,5.3699,5.4037,5.4054,5.4561,5.7416,5.7432,5.8277,5.8091,5.6926,5.7432,5.7264,5.7432,5.7095
E14000821,Milton Keynes North,South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7848,8.6687,8.5139,8.452,8.5139,8.3591,8.8235,9.2879,9.5975,9.7523,9.5975,9.5666,9.3653,9.3498,9.5975,9.7523,9.969
E14000822,Milton Keynes South,South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3248,9.4855,9.582,9.8365,9.9678,9.8071,10.1286,10.5304,10.7829,10.9325,10.7717,10.6913,10.4502,10.4823,11.0932,11.254,11.254
E14000823,Mitcham and Morden,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4194,12.5806,12.4194,12.6452,12.8387,12.9032,13.2258,13.3871,13.7097,14.0323,14.0323,14.0645,14.0323,13.9355,14.2258,14.5161,14.5645
E14000824,Mole Valley,South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0298,14.881,14.7321,14.6429,15.0893,15.4762,16.192,17.1131,17.2619,17.2619,17.1131,16.8155,17.1131,16.9643,17.5595,18.2292,18.378
E14000825,Morecambe and Lunesdale,North West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5985,5.7143,5.7915,5.9363,6.0811,6.1004,6.1776,6.4093,6.7568,6.8726,6.9498,6.9479,6.7568,6.7568,6.8726,7.056,7.1429
E14000826,Morley and Outwood,Yorkshire and The Humber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3795,5.3681,5.3681,5.3681,5.5199,5.4172,5.5215,5.6748,5.9816,6.135,6.2883,6.4417,6.3804,6.4417,6.5936,6.5951,6.7483
E14000827,New Forest East,South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4643,9.5779,9.6266,9.7403,9.9026,9.7403,9.9919,10.3896,10.7127,10.8766,10.7143,10.7143,10.6331,10.7143,11.2013,11.4286,11.6477
E14000828,New Forest West,South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6883,11.526,11.6883,11.7289,11.7208,11.8506,11.8506,12.4756,13.4416,13.6364,13.6364,13.7987,13.6364,13.539,14.4643,14.6104,14.6104
E14000829,Newark,East Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5015,6.5325,6.6254,6.7847,6.8111,6.7492,6.9659,7.3909,7.7399,8.0333,7.8947,7.8019,7.7051,7.5851,7.8947,8.1084,8.2043
E14000830,Newbury,South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3704,10.4938,10.4167,10.1852,10.1852,10.1852,10.108,10.8025,11.2253,11.4198,11.4198,11.1111,10.841,10.8025,11.1111,11.4198,11.6457
E14000831,Newcastle upon Tyne Central,North East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3569,5.2952,5.3571,5.4562,5.4762,5.5554,5.5952,6.0417,6.5476,6.7806,6.5476,6.4683,6.2917,6.1508,6.1508,6.1508,6.0714
E14000832,Newcastle upon Tyne East,North East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6631,5.6631,5.914,5.5913,5.2688,5.2688,5.3047,5.6694,6.0573,6.2366,6.0932,6.2724,6.2007,6.0932,6.2724,6.2007,6.4516
E14000833,Newcastle upon Tyne North,North East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8154,5.817,5.8824,5.9477,5.9714,5.9804,6.0458,6.3725,6.8301,6.9689,6.8611,6.7304,6.469,6.5359,6.6993,6.6993,6.6993
E14000834,Newcastle-under-Lyme,West Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9822,4.9822,5.1601,4.9822,5.2313,5.1956,5.0712,5.4093,5.3737,5.3381,5.516,5.516,5.556,5.8185,5.9609,6.2278,6.21
E14000835,Newton Abbot,South West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.72,9.76,9.6,9.6,9.5999,9.48,9.8,10.0,10.4,11.0,10.84,11.0,11.0,10.956,11.25,11.6,11.6
E14000836,"Normanton, Pontefract and Castleford",Yorkshire and The Humber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.754,5.9185,5.9524,6.0714,6.121,6.0317,6.0913,6.1508,6.4286,6.5476,6.746,6.746,6.5476,6.5476,6.5675,6.746,6.8651
E14000837,North Cornwall,South West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1266,10.3376,10.3376,10.5485,10.5485,10.4852,10.5485,11.1814,11.8143,12.4473,12.3608,12.1518,12.1097,11.6139,12.4473,13.0169,13.289
E14000838,North Devon,South West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6386,9.9498,10.04,10.1406,10.241,10.241,10.3554,10.4418,11.0038,11.2665,11.3454,11.6054,11.4458,11.4456,11.9398,12.1084,12.249
E14000839,North Dorset,South West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7603,9.8373,9.7603,9.7603,9.7603,9.6147,9.9315,10.4795,11.1301,11.3014,11.4726,11.4726,11.3014,11.4024,11.9863,12.363,12.5
E14000840,North Durham,North East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2909,4.2363,4.2909,4.2909,4.2907,4.3635,4.3636,4.5455,4.5455,4.7255,4.7273,4.6182,4.5455,4.3636,4.3636,4.5455,4.5455
E14000841,North East Bedfordshire,East of England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5561,8.623,8.6631,8.6898,8.6897,8.6698,8.5963,8.6898,8.9305,9.0909,9.1711,9.1578,9.0909,9.0909,9.4251,9.7594,9.893
E14000842,North East Cambridgeshire,East of England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1956,7.1956,7.214,7.3801,7.4723,7.5646,7.703,7.9336,8.1181,8.3026,8.3026,8.3026,8.3026,8.3948,8.6716,8.8561,9.0037
E14000843,North East Derbyshire,East Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3784,6.5068,6.5411,6.6781,6.6781,6.8493,6.8493,7.363,7.5342,7.7055,7.7397,7.7053,7.5342,7.5342,7.8423,7.9795,8.2192
E14000844,North East Hampshire,South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8289,10.6684,10.6952,10.9626,11.0053,11.0961,11.2299,11.7507,12.0321,12.0321,11.8984,11.7647,11.7647,12.0321,12.7005,12.9412,12.8342
E14000845,North East Hertfordshire,East of England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9169,10.1662,10.2493,10.2493,10.2493,10.1939,10.2493,10.8033,11.2188,11.3573,11.2853,11.0803,10.9418,10.7202,11.2742,11.6205,11.6343
E14000846,North East Somerset,South West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0683,10.0683,10.2388,10.2389,10.2048,10.1706,10.2389,10.9215,11.0922,11.4334,11.2628,11.0922,11.0922,11.0922,11.4334,11.7747,11.9454
E14000847,North Herefordshire,West Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7787,10.6557,10.6557,10.7582,10.8401,10.8607,10.9939,11.8852,12.2951,12.3975,12.2951,12.293,12.2131,12.0902,12.8277,13.2172,13.3689
E14000848,North Norfolk,East of England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7276,9.9222,9.9902,10.2121,10.3113,10.2237,10.3599,10.8949,11.4786,11.965,11.8677,11.6732,11.5564,11.4786,12.1595,12.6459,12.6459
E14000849,North Shropshire,West Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5789,6.7434,6.4145,6.5461,6.5789,6.5789,6.9737,7.2368,7.648,8.0592,8.1332,8.0592,7.8931,7.685,7.8947,8.2237,8.3882
E14000850,North Somerset,South West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2036,9.1413,9.1413,9.1413,9.0028,9.0028,9.0028,9.4183,9.9723,10.1801,10.2493,10.2479,10.0,10.1108,10.3878,10.8033,11.0796
E14000851,North Swindon,South West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5806,7.5806,7.5806,7.5161,7.5161,7.4194,7.4839,7.6613,7.7742,7.9032,7.9355,7.9032,7.968,7.9839,8.3339,8.5484,8.7097
E14000852,North Thanet,South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7426,9.7426,9.7426,9.6691,9.7426,9.7426,9.7904,10.2941,10.6618,11.0294,11.2132,11.2132,11.3971,11.3971,11.9485,12.1324,12.1875
E14000853,North Tyneside,North East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5019,5.4461,5.3903,5.3903,5.3532,5.3717,5.3903,5.5251,5.7602,5.7621,5.7621,5.7621,5.7621,5.7528,5.7658,5.8736,5.7621
E14000854,North Warwickshire,West Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2667,6.3,6.3317,6.3333,6.2667,6.3,6.4667,6.6667,7.1667,7.4833,7.5,7.5,7.5,7.6183,7.7667,7.8333,7.8333
E14000855,North West Cambridgeshire,East of England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2012,7.3675,7.5067,7.5662,7.6159,7.6987,7.7815,8.0132,8.1788,8.3733,8.3444,8.3775,8.3444,8.2781,8.6093,8.8245,8.9404
E14000856,North West Durham,North East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4747,4.4747,4.5914,4.4747,4.6205,4.6693,4.4747,4.7568,4.8833,5.0584,5.1654,5.0584,4.9805,4.963,5.0584,5.0584,5.0584
E14000857,North West Hampshire,South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7719,8.7427,8.7718,8.7061,8.6257,8.6257,8.7719,9.0489,9.3567,9.576,9.4298,9.5029,9.3567,9.3567,9.8757,9.9415,10.0877
E14000858,North West Leicestershire,East Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9079,6.8092,6.8405,7.0724,7.1875,7.2696,7.4912,7.7303,8.059,8.2237,8.2237,8.2237,8.2237,8.2237,8.5526,8.5526,8.5526
E14000859,North West Norfolk,East of England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4895,7.6653,7.6655,7.8397,7.8397,7.8397,8.0139,8.2927,8.7108,9.0592,9.0591,9.0592,8.885,8.7108,9.1106,9.4077,9.5819
E14000860,North Wiltshire,South West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4493,8.5507,8.6232,8.5217,8.3478,8.2609,8.2609,8.6232,9.2752,9.4201,9.3043,9.2754,9.1304,8.8406,9.3188,9.5275,9.5652
E14000861,Northampton North,East Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7637,6.7808,6.8493,7.0205,7.1062,7.1062,7.1918,7.3613,7.5342,7.738,7.8767,7.976,8.0736,8.2192,8.5616,8.6421,8.7329
E14000862,Northampton South,East Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0412,7.1159,7.0412,6.9288,7.0225,7.0787,7.1536,7.3783,7.8652,8.0524,8.427,8.427,8.427,8.5393,8.6142,8.9888,8.8015
E14000863,Norwich North,East of England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4946,7.5417,7.6087,7.7355,7.7899,7.8986,7.9348,7.971,8.1522,8.2428,8.3333,8.5145,8.5779,8.6993,9.058,9.3478,9.4203
E14000864,Norwich South,East of England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4468,7.3759,7.4468,7.5177,7.5355,7.5532,7.6241,7.9787,8.1915,8.3333,8.5106,8.4397,8.4397,8.4043,8.5106,8.7234,8.6879
