PCON24CD,2014-03,2014-06,2014-09,2014-12,2015-03,2015-06,2015-09,2015-12,2016-03,2016-06,2016-09,2016-12,2017-03,2017-06,2017-09,2017-12,2018-03,2018-06,2018-09,2018-12,2019-03,2019-06,2019-09,2019-12,2020-03,2020-06,2020-09,2020-12,2021-03,2021-06,2021-09,2021-12,2022-03,2022-06,2022-09,2022-12,2023-03,2023-06,2023-09,2023-12,2024-03,2024-06,2024-09,2024-12,2025-03
E14001580,0.8,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.6,0.6,0.5,0.5,0.6,0.6,0.5,0.7,0.9,1.0,1.0,1.1,1.2,4.3,3.7,3.4,3.6,2.7,2.2,2.0,1.8,1.6,1.5,1.6,1.6,1.3,1.3,1.5,1.6,1.4,1.6,1.5,1.6
E14001581,3.0,2.3,2.0,1.9,1.8,1.6,1.6,1.5,1.6,1.6,1.6,1.5,1.6,1.4,1.8,2.1,2.5,2.6,2.8,2.9,3.1,3.1,3.1,3.2,3.1,6.4,6.2,6.1,6.1,5.1,4.4,4.2,3.9,3.2,3.2,3.3,3.4,3.2,3.2,3.4,3.6,3.4,3.7,3.4,3.5
E14001582,0.8,0.7,0.6,0.5,0.5,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.5,0.5,0.5,0.6,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.9,2.9,2.9,2.6,2.7,2.1,1.7,1.5,1.4,1.3,1.3,1.1,1.2,1.2,1.1,1.3,1.4,1.4,1.5,1.4,1.5
E14001583,3.1,2.8,2.5,2.4,2.4,2.3,2.2,2.2,2.5,2.3,2.3,2.3,2.9,3.2,3.2,3.2,3.5,3.6,3.5,3.5,3.7,3.5,3.3,3.3,3.4,5.2,5.1,5.0,5.3,4.5,4.0,3.4,3.2,2.7,2.6,2.9,3.1,2.7,2.7,2.7,2.8,2.7,2.9,2.8,2.9
E14001584,3.7,3.1,2.8,2.5,2.6,2.8,2.8,2.4,2.6,2.4,2.4,2.5,2.9,3.2,3.1,3.0,3.3,3.3,3.4,3.4,3.7,3.6,3.6,3.6,3.7,7.0,6.8,6.5,6.8,5.8,5.0,4.3,4.2,3.8,3.8,3.8,3.9,3.8,3.9,3.8,3.8,3.9,4.2,3.8,4.1
E14001585,4.1,3.6,3.2,2.7,2.8,2.7,2.8,2.7,2.9,2.9,2.9,2.8,3.0,2.9,2.8,2.7,3.0,3.0,3.3,3.5,3.8,3.9,3.8,3.9,4.2,7.1,7.2,6.9,6.9,6.1,5.4,5.0,4.8,4.3,4.1,4.0,4.2,4.2,4.0,4.1,4.2,4.2,4.5,4.2,4.4
E14001586,1.2,1.1,1.1,1.0,1.0,0.9,0.9,0.8,0.9,0.9,0.9,0.9,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.2,1.3,1.3,1.4,1.5,1.6,4.6,5.0,4.8,4.7,3.8,3.2,2.7,2.6,2.4,2.3,2.3,2.4,2.4,2.5,2.5,2.6,2.6,2.9,2.9,3.0
E14001587,0.8,0.7,0.6,0.5,0.6,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.7,0.7,0.8,0.8,1.0,1.1,1.1,1.2,1.4,3.4,3.5,3.4,3.5,2.8,2.5,2.2,2.0,1.8,1.8,1.9,2.0,1.9,1.9,2.0,2.0,2.0,2.3,2.1,2.2
E14001588,1.4,1.0,1.0,0.8,0.8,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.7,0.8,0.7,0.9,1.0,1.2,1.3,1.3,1.4,1.5,4.3,4.8,4.7,4.8,3.8,3.2,2.9,2.7,2.6,2.5,2.4,2.4,2.4,2.4,2.5,2.6,2.7,3.0,3.0,3.1
E14001589,1.7,1.4,1.3,1.2,1.3,1.3,1.3,1.1,1.1,1.1,1.1,1.0,1.1,1.1,1.0,0.9,1.2,1.4,1.4,1.5,1.6,1.6,1.5,1.6,1.6,3.9,4.0,3.6,3.6,2.9,2.4,2.1,1.9,1.8,1.8,1.7,1.7,1.7,1.8,1.8,1.8,1.8,1.8,1.7,1.8
E14001590,1.8,1.5,1.4,1.2,1.3,1.1,1.1,1.0,1.1,1.1,1.0,0.9,1.0,1.0,1.0,1.0,1.1,1.1,1.2,1.3,1.5,1.6,1.7,1.8,1.9,4.7,4.9,4.6,4.4,3.7,3.1,2.8,2.5,2.3,2.3,2.4,2.5,2.4,2.3,2.3,2.4,2.4,2.7,2.5,2.7
E14001591,0.9,0.8,0.7,0.7,0.7,0.6,0.6,0.6,0.6,0.6,0.5,0.6,0.6,0.6,0.7,0.6,0.7,0.9,1.0,1.0,1.1,1.1,1.2,1.3,1.4,3.6,3.6,3.3,3.3,2.8,2.4,2.2,2.1,1.8,1.8,1.9,1.8,1.7,1.8,1.8,2.0,2.0,2.1,2.0,2.1
E14001592,1.2,1.0,0.8,0.7,0.7,0.6,0.6,0.5,0.6,0.5,0.6,0.6,0.7,0.6,0.6,0.7,0.7,0.7,0.6,0.6,0.9,1.0,1.1,1.1,1.4,4.2,4.6,4.4,4.3,3.3,2.9,2.6,2.3,2.2,2.3,2.2,2.2,2.3,2.4,2.4,2.4,2.5,2.8,2.6,2.7
E14001593,0.8,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.5,0.6,0.6,0.7,0.8,0.9,0.9,1.0,1.1,1.1,3.2,3.5,3.3,3.1,2.4,2.2,1.9,1.6,1.4,1.5,1.5,1.5,1.6,1.7,1.7,1.8,1.7,1.9,1.8,2.0
E14001594,6.0,5.3,4.9,4.0,4.2,3.6,3.5,3.4,3.7,3.8,3.8,3.7,3.9,3.9,3.9,3.9,4.2,4.5,4.8,4.8,5.1,5.4,5.7,5.7,6.0,9.6,9.6,9.4,9.8,8.9,8.1,7.4,7.1,6.6,6.5,6.6,6.8,6.7,6.6,6.5,6.7,6.7,7.3,6.9,7.2
E14001595,6.9,6.1,5.5,4.6,4.7,4.3,4.1,3.9,4.2,4.3,4.5,4.3,4.6,4.4,4.3,4.3,4.8,5.0,5.2,5.5,5.9,6.1,6.4,6.5,6.9,10.8,11.1,10.9,11.0,9.9,9.0,8.3,8.0,7.4,7.4,7.4,7.9,7.8,7.5,7.4,7.4,7.5,8.3,7.7,7.8
E14001596,5.9,5.4,4.9,4.1,4.1,3.7,3.6,3.3,3.7,3.7,3.8,3.6,3.9,3.8,3.8,3.7,3.9,4.4,4.6,4.6,4.9,5.1,5.3,5.4,5.8,9.7,9.7,9.5,10.0,9.3,8.5,7.6,7.5,7.1,7.0,7.2,7.3,7.3,7.1,6.8,7.0,7.2,7.9,7.4,7.6
E14001597,2.7,2.2,1.9,1.8,1.9,1.6,1.5,1.3,1.6,1.6,1.6,1.5,1.6,1.5,1.4,1.5,1.7,1.7,1.7,1.7,2.2,2.5,2.5,2.6,2.8,5.8,5.9,5.6,5.6,4.8,4.1,3.8,3.9,3.5,3.4,3.5,3.7,3.6,3.4,3.4,3.6,3.8,4.1,3.7,3.8
E14001598,2.9,2.4,2.1,1.8,1.9,1.9,1.9,1.8,2.1,2.0,2.0,1.8,2.0,2.0,2.0,1.8,2.2,2.1,2.1,2.4,2.8,3.0,3.0,3.1,3.3,6.5,6.7,6.7,6.6,5.7,5.1,4.5,4.4,4.1,4.0,4.1,4.4,4.2,4.2,4.1,4.1,4.1,4.4,4.2,4.3
E14001599,1.8,1.5,1.2,1.2,1.2,1.0,1.1,1.0,1.2,1.2,1.3,1.2,1.3,1.2,1.3,1.3,1.4,1.3,1.4,1.7,2.0,2.0,2.1,2.3,2.5,5.6,5.9,5.7,5.7,4.7,4.2,3.7,3.4,3.0,2.9,2.9,2.9,2.8,2.7,2.7,2.8,2.9,3.1,3.0,3.2
E14001600,2.2,1.9,1.7,1.6,1.6,1.5,1.5,1.4,1.4,1.3,1.4,1.3,1.5,1.5,1.5,1.5,1.6,1.6,1.6,1.7,2.0,2.2,2.4,2.5,2.8,6.5,6.8,6.6,6.4,5.5,5.0,4.5,4.2,3.9,3.9,3.8,3.8,3.8,3.9,4.0,4.1,4.4,4.7,4.8,5.3
E14001601,2.8,2.2,1.9,1.6,1.5,1.2,1.3,1.2,1.3,1.3,1.3,1.3,1.4,1.3,1.3,1.5,1.6,1.6,1.5,1.6,2.0,2.4,2.5,2.6,2.7,6.0,6.2,6.0,5.9,4.8,4.3,3.7,3.7,3.3,3.2,3.2,3.3,3.1,3.0,3.1,3.1,3.2,3.5,3.3,3.5
E14001602,4.3,3.7,3.2,2.8,2.7,2.5,2.5,2.6,2.7,2.6,2.6,2.4,2.6,2.5,2.4,2.4,2.8,2.7,2.8,3.3,3.6,3.8,3.8,3.9,4.2,7.8,8.1,8.3,8.4,7.3,6.6,6.2,6.0,5.3,5.1,5.1,5.1,5.0,4.8,4.8,4.8,4.7,4.9,4.6,4.8
E14001603,1.5,1.2,1.0,0.8,0.9,0.8,0.9,0.9,1.1,1.0,1.1,1.0,1.2,1.2,1.4,1.7,2.0,2.0,2.0,2.1,2.2,2.1,2.1,2.2,2.3,4.9,4.9,4.6,4.6,3.8,3.2,2.9,2.8,2.4,2.2,2.4,2.4,2.2,2.4,2.4,2.6,2.6,2.6,2.6,2.7
E14001604,2.0,1.5,1.3,1.1,1.0,0.9,0.9,0.8,0.9,0.8,0.8,0.8,0.9,0.8,1.0,1.2,1.4,1.5,1.5,1.5,1.6,1.5,1.5,1.5,1.5,3.8,3.9,3.8,4.3,3.5,3.0,2.6,2.5,2.3,2.3,2.2,2.1,2.1,2.0,2.1,2.2,2.1,2.2,2.2,2.4
E14001605,1.0,0.7,0.6,0.6,0.6,0.5,0.5,0.4,0.5,0.5,0.4,0.5,0.5,0.5,0.5,0.6,0.8,0.8,0.8,0.8,0.9,0.8,0.8,0.8,0.9,2.8,2.9,2.8,2.8,2.1,1.7,1.5,1.4,1.3,1.3,1.2,1.1,1.1,1.0,1.1,1.3,1.2,1.4,1.4,1.5
N05000001,5.0,4.8,4.5,4.3,4.0,3.6,3.5,3.2,3.3,3.1,3.1,2.9,2.9,2.7,2.5,2.3,2.4,2.2,2.3,2.1,2.2,2.3,2.3,2.3,2.4,4.9,5.0,4.9,5.1,4.6,4.3,3.7,3.3,3.0,3.1,3.1,3.2,3.1,3.2,3.0,3.0,3.0,3.5,3.2,3.3
N05000002,7.7,7.3,7.2,6.7,6.2,5.7,5.4,4.8,5.2,4.7,4.9,4.3,4.4,4.2,4.0,3.8,3.9,3.7,3.6,3.4,3.1,2.9,2.6,3.9,4.1,7.4,7.4,7.1,6.9,6.4,6.1,5.4,5.1,4.8,4.7,4.8,4.9,4.8,5.0,4.7,4.9,4.9,5.4,4.9,5.0
N05000003,3.7,3.4,3.3,3.0,2.8,2.6,2.5,2.3,2.4,2.2,2.1,1.9,2.0,1.8,1.8,1.7,1.7,1.6,1.7,1.5,1.6,1.7,1.7,1.6,1.7,4.3,4.3,4.1,3.9,3.5,3.2,2.8,2.7,2.4,2.3,2.3,2.4,2.4,2.5,2.5,2.5,2.5,2.7,2.5,2.6
N05000004,8.0,7.5,7.5,7.1,6.5,6.2,5.9,5.5,5.6,5.2,4.9,4.6,4.8,4.4,4.2,4.1,4.1,4.1,4.0,4.0,4.1,4.2,4.1,4.2,4.3,8.1,7.9,7.4,7.6,6.8,6.4,5.5,5.1,4.8,4.9,4.7,4.8,4.8,5.0,4.7,4.8,5.0,5.7,5.1,5.2
N05000005,3.8,3.3,3.3,3.0,2.8,2.6,2.7,2.5,2.7,2.5,2.6,2.4,2.5,2.2,2.3,2.3,2.4,2.2,2.3,2.1,2.3,2.3,2.4,2.4,2.4,4.5,4.5,4.2,4.5,4.1,3.8,3.2,3.0,2.8,2.8,2.7,2.7,2.6,2.7,2.5,2.6,2.6,3.0,2.7,2.8
N05000006,5.0,4.3,4.4,4.3,4.0,3.6,3.6,3.6,3.6,3.3,3.2,3.1,3.0,2.7,2.8,2.8,3.0,2.9,3.0,3.2,3.2,2.9,2.9,2.9,2.9,5.7,5.3,4.8,4.8,4.1,3.8,3.5,3.3,3.1,3.1,3.2,3.2,3.1,3.2,3.2,3.2,3.3,3.7,3.5,3.4
N05000007,4.3,3.8,3.8,3.6,3.4,3.1,3.1,2.8,2.9,2.5,2.5,2.2,2.2,2.0,2.0,1.9,2.0,2.0,2.2,2.1,2.2,2.2,2.4,2.2,2.1,4.5,4.5,4.0,3.9,3.4,3.2,2.7,2.6,2.5,2.5,2.4,2.5,2.4,2.6,2.4,2.6,2.9,3.2,2.9,3.0
N05000008,9.1,8.8,9.0,8.4,8.2,8.0,7.7,6.9,7.0,6.5,6.6,5.9,5.9,5.7,5.5,5.3,5.1,5.2,5.6,5.5,5.4,5.3,5.2,5.0,4.9,8.1,7.8,7.5,7.2,6.8,6.4,5.7,5.5,5.2,5.4,5.3,5.4,5.4,5.7,5.5,5.6,5.5,6.3,5.9,5.8
N05000009,3.0,2.7,2.7,2.5,2.4,2.3,2.2,2.1,2.1,1.9,1.9,1.7,1.7,1.5,1.5,1.4,1.5,1.4,1.4,1.4,1.5,1.5,1.6,1.6,1.7,3.7,3.8,3.5,3.7,3.2,2.9,2.5,2.3,2.2,2.1,2.1,2.0,2.0,2.2,2.1,2.1,2.2,2.6,2.2,2.2
N05000010,3.8,3.2,3.1,2.9,2.7,2.4,2.2,2.0,2.0,1.8,1.8,1.6,1.6,1.5,1.6,1.4,1.6,1.6,1.7,1.6,1.6,1.7,1.7,1.6,1.6,4.2,4.1,3.7,3.5,3.1,3.0,2.4,2.1,2.1,2.1,2.1,2.0,1.9,2.1,1.9,2.0,2.4,2.8,2.4,2.4
N05000011,5.1,4.7,4.5,4.1,3.6,3.2,3.1,2.7,2.7,2.5,2.4,2.2,2.1,2.0,2.1,2.0,2.1,1.9,2.0,2.0,2.2,2.2,2.3,2.2,2.2,5.5,5.5,4.9,5.2,4.5,4.2,3.5,3.2,3.0,3.1,3.2,3.3,3.3,3.5,3.2,3.2,3.5,4.1,3.6,3.6
N05000012,4.4,3.9,4.0,3.8,3.5,3.2,3.0,3.0,3.1,2.8,2.8,2.6,2.6,2.4,2.3,2.3,2.5,2.3,2.4,2.4,2.5,2.4,2.5,3.2,2.8,5.1,5.1,4.6,4.8,4.1,3.9,3.4,3.3,3.0,3.1,3.1,3.1,3.0,3.2,3.0,3.1,3.3,3.7,3.4,3.3
N05000013,3.5,3.3,3.3,3.1,3.0,2.7,2.6,2.4,2.5,2.3,2.3,2.2,2.2,2.0,2.0,1.9,2.0,1.8,2.0,1.8,1.9,2.0,2.1,2.1,2.2,4.5,4.4,4.3,3.9,3.5,3.1,2.7,2.5,2.3,2.3,2.3,2.2,2.2,2.3,2.2,2.3,2.3,2.6,2.4,2.4
N05000014,3.3,2.9,2.7,2.5,2.5,2.2,2.2,2.1,2.2,2.0,2.0,1.8,1.9,1.8,1.7,1.7,1.8,1.6,1.6,1.5,1.7,1.7,1.7,1.7,1.9,4.0,4.0,3.8,3.5,3.1,2.8,2.3,2.1,2.0,2.0,2.0,2.0,2.0,2.2,2.0,2.0,2.1,2.4,2.1,2.1
N05000015,4.4,4.0,4.0,3.8,3.5,3.2,3.0,2.9,2.8,2.4,2.4,2.2,2.2,2.0,2.1,1.9,2.0,1.8,2.0,2.0,2.2,2.1,2.1,2.1,2.1,5.4,5.2,4.8,4.9,4.0,3.6,3.1,2.9,2.7,2.7,2.7,2.7,2.7,2.8,2.5,2.6,2.7,3.2,2.9,2.9
N05000016,4.0,3.8,3.8,3.6,3.4,3.2,3.1,3.0,3.0,2.8,2.7,2.5,2.6,2.4,2.5,2.4,2.3,2.3,2.4,2.3,2.3,2.4,2.4,2.4,2.4,4.9,4.7,4.5,4.5,4.1,3.8,3.3,3.0,2.8,2.9,2.9,2.9,3.0,3.0,2.9,3.0,3.2,3.4,3.1,3.1
N05000017,4.9,4.4,4.4,4.0,3.6,3.3,3.2,3.0,3.0,2.7,2.5,2.2,2.2,2.0,2.0,2.0,2.2,1.9,2.1,2.2,2.4,2.3,2.4,2.1,2.2,4.8,4.8,4.6,4.3,3.7,3.5,3.0,2.7,2.5,2.6,2.8,2.8,2.8,3.0,2.9,2.9,3.0,3.4,3.1,3.2
N05000018,5.8,5.4,5.4,5.0,4.6,4.3,4.4,4.0,4.0,3.6,3.6,3.2,3.0,2.8,2.9,2.7,2.7,2.7,3.0,2.9,3.0,2.9,2.9,2.8,2.6,5.2,5.1,4.7,4.8,4.3,4.0,3.4,3.1,3.0,3.0,2.9,2.9,2.9,3.0,2.8,2.8,3.1,3.7,3.3,3.3
S14000006,4.5,3.9,3.5,3.5,3.4,2.7,2.9,3.1,3.0,2.9,3.0,3.0,3.2,2.8,2.8,2.9,3.2,3.7,4.2,4.5,4.8,4.7,4.6,4.8,4.9,7.6,7.8,7.5,7.7,6.5,5.7,5.2,5.0,4.2,4.0,4.0,4.3,3.9,3.8,3.9,3.9,3.9,3.9,3.8,3.8
S14000008,2.7,2.3,2.0,1.8,1.9,1.7,1.6,1.6,2.1,1.8,1.7,1.7,2.0,1.8,1.6,1.6,1.8,1.7,2.0,2.3,2.8,2.8,2.7,2.8,3.0,5.6,5.6,5.4,5.6,4.7,4.1,3.7,3.5,3.1,3.0,3.1,3.2,3.2,3.0,3.0,3.3,3.2,3.3,3.1,3.2
S14000010,4.2,3.8,3.4,3.2,3.3,2.9,3.0,3.0,3.2,3.0,3.1,3.0,3.2,3.0,3.0,2.9,3.4,3.7,4.0,4.1,4.4,4.4,4.2,4.3,4.4,7.5,7.6,7.0,7.1,5.8,5.1,4.6,4.4,3.9,3.7,3.7,3.7,3.4,3.3,3.3,3.5,3.4,3.6,3.2,3.4
S14000021,1.6,1.4,1.3,1.2,1.4,1.2,1.1,1.0,1.1,1.1,1.3,1.2,1.3,1.1,1.2,1.1,1.2,1.2,1.1,1.2,1.5,1.6,1.7,1.7,1.7,4.0,4.0,3.7,3.7,3.0,2.5,2.2,1.9,1.7,1.7,1.7,1.8,1.8,1.8,1.7,1.8,1.8,2.0,1.7,1.8
S14000027,3.0,2.2,2.0,2.1,2.4,2.2,1.9,2.1,2.3,2.0,1.8,1.9,2.2,1.8,1.6,1.7,1.9,1.5,1.4,1.8,2.3,2.0,2.2,2.6,3.0,5.4,5.2,4.9,5.0,4.0,3.2,3.0,2.9,2.1,2.0,1.9,2.0,1.9,1.8,1.8,2.0,1.8,1.7,2.0,2.2
S14000040,4.9,4.2,3.9,3.6,3.8,3.4,3.2,3.2,3.3,3.1,3.2,3.2,3.5,3.2,3.2,3.3,4.0,4.4,4.5,4.6,4.9,4.8,4.7,4.7,4.7,8.0,8.0,7.5,7.5,6.6,5.9,5.4,5.0,4.4,4.1,4.2,4.4,4.1,3.9,3.9,3.8,3.8,3.8,3.6,3.7
S14000045,3.0,2.5,2.1,1.8,1.9,1.7,1.7,1.6,1.7,1.6,1.6,1.6,1.8,1.8,2.2,2.5,2.7,2.6,2.4,2.4,2.6,2.4,2.4,2.4,2.6,5.2,5.3,5.0,5.3,4.3,3.5,3.0,2.6,2.3,2.2,2.2,2.4,2.3,2.3,2.3,2.3,2.3,2.4,2.2,2.4
S14000048,5.7,4.9,4.4,4.1,4.3,3.9,4.0,4.0,4.2,4.0,4.1,3.9,4.0,3.7,3.6,3.7,4.4,5.0,5.2,5.4,5.7,5.5,5.4,5.3,5.5,8.7,8.6,8.2,8.4,7.1,6.1,5.7,5.3,4.7,4.6,4.6,4.7,4.6,4.5,4.5,4.5,4.4,4.6,4.3,4.4
S14000051,1.0,0.7,0.6,0.7,0.7,0.5,0.6,0.8,0.9,0.8,0.8,0.9,1.1,0.9,0.7,0.8,0.9,0.8,0.7,1.0,1.4,1.4,1.4,1.5,1.7,3.2,3.5,3.0,3.0,2.4,2.0,2.1,2.0,1.7,1.5,1.7,1.8,1.7,1.5,1.6,1.6,1.7,1.7,1.5,1.6
S14000058,0.5,0.4,0.4,0.4,0.5,0.6,0.6,0.8,1.1,1.2,1.3,1.2,1.3,1.1,1.0,0.9,1.0,1.0,0.9,0.8,1.0,1.0,1.1,1.2,1.2,2.9,3.5,3.4,3.3,2.6,2.2,1.9,1.8,1.5,1.3,1.4,1.4,1.3,1.3,1.3,1.4,1.4,1.4,1.3,1.5
S14000060,1.5,1.3,1.1,1.0,1.2,1.4,1.5,1.6,2.1,2.2,2.2,2.2,2.5,2.4,2.2,2.0,2.3,2.1,1.9,1.8,2.3,2.3,2.6,2.8,2.8,5.4,6.1,6.0,6.5,5.6,4.8,4.4,4.2,3.5,3.6,3.6,3.5,3.4,3.2,3.2,3.4,3.4,3.5,3.5,3.8
S14000061,1.4,1.2,1.0,0.9,1.1,1.3,1.3,1.5,2.0,2.1,2.2,2.1,2.4,2.2,2.0,1.9,2.1,1.9,1.8,1.7,2.0,2.1,2.2,2.3,2.5,5.0,5.7,5.8,6.0,5.1,4.4,3.9,3.7,3.2,3.1,3.0,3.0,3.0,2.8,2.8,2.9,2.8,2.8,2.8,3.1
S14000062,1.6,1.4,1.0,1.1,1.4,1.3,1.3,1.6,2.4,2.3,1.9,1.9,2.4,2.1,1.8,1.8,2.1,1.9,2.0,2.4,2.9,2.8,2.7,2.9,3.0,5.3,5.3,5.2,5.5,4.5,4.0,3.6,3.5,2.8,2.6,2.7,2.9,2.7,2.5,2.5,2.6,2.5,2.5,2.4,2.7
S14000063,4.5,4.1,3.4,3.2,3.3,3.1,3.0,2.8,3.1,2.9,2.8,2.6,2.9,2.8,2.7,2.6,2.8,3.1,3.6,3.7,4.1,4.0,3.9,3.7,3.9,6.9,6.9,6.6,6.7,5.9,5.3,4.7,4.3,3.8,3.6,3.4,3.5,3.5,3.3,3.4,3.5,3.4,3.4,3.2,3.3
S14000064,4.1,3.7,3.2,2.9,2.8,2.4,2.4,2.3,2.6,2.4,2.3,2.3,2.6,2.6,2.7,2.9,3.4,3.6,3.7,3.6,3.9,3.7,3.7,3.8,3.8,6.3,6.4,6.1,6.2,5.2,4.5,4.0,3.7,3.3,3.3,3.4,3.5,3.3,3.1,3.1,3.2,3.2,3.2,2.9,3.1
S14000065,2.0,1.7,1.4,1.4,1.5,1.5,1.3,1.4,1.7,1.7,1.6,1.6,1.7,1.7,1.5,1.7,2.0,2.1,2.2,2.3,2.6,2.6,2.4,2.5,2.4,5.1,5.2,4.9,5.0,4.2,3.6,3.2,2.9,2.6,2.4,2.6,2.6,2.7,2.4,2.4,2.4,2.4,2.5,2.5,2.7
S14000066,2.7,2.6,2.2,2.2,2.1,2.2,1.9,1.9,2.3,2.4,2.3,2.1,2.3,2.4,2.2,2.2,2.5,2.9,2.9,3.0,3.3,3.4,3.3,3.1,3.2,5.6,5.8,5.4,5.4,4.6,4.1,3.4,3.2,2.7,2.8,2.9,3.2,3.1,2.8,2.9,3.0,3.0,3.1,2.9,3.1
S14000067,2.7,2.0,1.7,1.9,2.0,1.6,1.5,1.7,1.8,1.6,1.6,1.6,1.7,1.7,1.5,1.7,1.8,1.6,1.6,2.1,2.7,2.6,2.5,2.6,2.9,6.2,5.7,5.4,5.6,4.5,3.7,3.4,3.4,2.6,2.5,2.7,2.9,2.5,2.5,2.7,3.0,2.5,2.7,2.6,2.8
S14000068,3.2,2.7,2.2,1.9,2.2,1.9,1.7,1.6,1.8,1.9,1.9,1.7,2.0,1.9,1.7,1.6,1.9,1.9,2.1,2.4,2.8,2.8,2.7,2.8,2.9,5.4,5.6,5.1,5.4,4.4,3.8,3.2,2.9,2.7,2.7,2.7,2.9,2.8,2.6,2.7,2.8,2.7,2.8,2.4,2.6
S14000069,2.7,2.0,1.6,1.9,1.9,1.7,1.6,1.8,2.0,1.7,1.7,1.9,2.2,2.0,2.1,2.5,2.8,2.8,2.8,2.9,3.1,2.8,2.8,3.0,3.0,5.7,5.4,5.2,5.4,4.2,3.5,3.1,3.0,2.6,2.2,2.4,2.6,2.3,2.1,2.1,2.2,2.1,2.1,2.1,2.2
S14000070,4.6,4.2,3.5,3.3,3.4,3.3,3.2,2.9,3.0,3.0,2.9,2.7,3.0,2.9,2.8,2.7,3.0,3.3,3.7,3.7,4.1,4.1,4.0,3.7,3.8,7.3,7.2,6.7,6.8,5.7,5.0,4.2,4.0,3.5,3.4,3.3,3.5,3.6,3.6,3.6,3.7,3.6,3.7,3.4,3.6
S14000071,4.5,3.8,3.4,3.1,3.3,3.2,3.0,2.6,3.1,3.1,3.1,3.0,3.3,3.3,3.1,3.0,3.7,4.1,4.3,4.3,4.7,4.6,4.4,4.4,4.6,7.6,7.7,7.2,7.5,6.6,5.9,5.2,5.0,4.5,4.3,4.4,4.5,4.4,4.1,4.0,4.1,4.1,4.1,4.1,4.1
S14000072,3.0,2.7,2.4,2.3,2.4,2.2,2.1,1.8,2.0,2.0,2.0,1.8,2.1,2.3,2.3,2.3,2.5,2.6,2.9,3.0,3.3,3.3,3.2,3.1,3.3,6.2,6.5,6.0,6.0,5.1,4.3,3.9,3.5,3.1,3.1,3.0,3.0,2.9,2.7,2.7,2.8,2.7,2.8,2.6,2.7
S14000073,3.1,2.7,2.3,2.1,2.3,2.0,2.0,1.9,2.0,1.9,1.8,1.8,2.0,1.8,1.8,1.9,2.0,2.0,2.3,2.8,3.2,3.2,3.3,3.4,3.6,5.9,5.5,5.1,5.4,4.5,3.9,3.7,3.4,3.0,2.9,3.1,3.1,3.2,2.9,3.0,3.1,3.1,3.0,2.9,2.8
S14000074,2.5,2.0,1.7,1.5,1.7,1.5,1.4,1.4,1.5,1.4,1.4,1.3,1.5,1.5,1.4,1.5,1.7,1.6,1.9,2.1,2.5,2.4,2.4,2.4,2.7,5.1,5.0,4.8,5.0,4.2,3.8,3.3,3.0,2.6,2.6,2.5,2.6,2.4,2.3,2.3,2.5,2.5,2.5,2.4,2.4
S14000075,5.0,4.8,4.1,3.8,3.9,3.9,3.4,3.2,3.8,4.1,4.0,3.6,3.7,3.7,3.4,3.5,4.2,4.8,4.8,4.7,5.1,5.1,5.1,4.9,4.8,7.7,7.9,7.3,7.6,6.8,6.3,5.5,5.2,4.7,4.7,4.5,4.8,4.7,4.5,4.3,4.5,4.5,4.6,4.2,4.3
S14000076,3.2,2.7,2.4,2.0,2.2,1.9,1.8,1.6,2.0,1.8,1.8,1.9,2.3,2.2,2.1,2.1,2.6,2.9,3.1,3.0,3.2,3.1,3.1,3.1,3.3,5.8,5.9,5.4,5.8,5.0,4.1,3.5,3.3,3.0,2.9,2.7,3.0,2.8,2.6,2.5,2.6,2.6,2.6,2.5,2.8
S14000077,2.7,2.5,2.3,2.0,2.1,2.0,1.8,1.5,1.7,1.7,1.7,1.6,1.6,1.6,1.6,1.8,2.1,2.4,2.4,2.4,2.6,2.6,2.5,2.5,2.7,5.3,5.5,4.9,5.0,4.2,3.6,3.0,2.9,2.5,2.4,2.3,2.3,2.2,2.1,2.1,2.2,2.2,2.2,2.1,2.2
S14000078,3.0,2.5,2.2,1.9,2.0,1.7,1.7,1.7,1.7,1.6,1.6,1.6,1.8,1.8,1.6,1.5,1.7,1.7,1.6,1.6,1.8,2.0,2.0,2.2,2.2,5.3,5.5,5.4,5.5,4.5,3.8,3.2,2.9,2.6,2.6,2.6,2.7,2.6,2.4,2.4,2.5,2.6,2.6,2.6,2.7
S14000079,3.3,3.0,2.6,2.3,2.3,2.0,1.9,1.9,2.0,1.9,1.9,1.8,1.9,1.9,1.7,1.7,1.8,1.7,1.6,1.6,2.0,2.2,2.3,2.6,2.7,6.1,6.3,6.1,6.4,5.3,4.4,3.8,3.6,3.1,2.9,2.9,3.0,3.0,2.9,2.9,3.1,3.1,3.1,3.0,3.2
